"schema_name","object_name","object_type","ordinal_position","column_name","data_type","is_nullable","column_default","is_primary_key","indexes_for_column","table_indexes"
"raw","itcrm_analytics","table",6,"phone","text","YES",NULL,False,NULL,"idx_itcrm_analytics_analytic_id (analytic_id) | idx_itcrm_analytics_internet_request_id (internet_request_id) | idx_itcrm_analytics_request_created_at (request_created_at) | itcrm_internet_requests_pkey (id) [unique] | itcrm_ir_email_idx (email) | itcrm_ir_request_created_at_idx (request_created_at) | ix_itcrm_analytics_gclid (gclid)"
"raw","itcrm_analytics","table",7,"email","text","YES",NULL,False,"itcrm_ir_email_idx","idx_itcrm_analytics_analytic_id (analytic_id) | idx_itcrm_analytics_internet_request_id (internet_request_id) | idx_itcrm_analytics_request_created_at (request_created_at) | itcrm_internet_requests_pkey (id) [unique] | itcrm_ir_email_idx (email) | itcrm_ir_request_created_at_idx (request_created_at) | ix_itcrm_analytics_gclid (gclid)"
"raw","itcrm_analytics","table",8,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"idx_itcrm_analytics_analytic_id (analytic_id) | idx_itcrm_analytics_internet_request_id (internet_request_id) | idx_itcrm_analytics_request_created_at (request_created_at) | itcrm_internet_requests_pkey (id) [unique] | itcrm_ir_email_idx (email) | itcrm_ir_request_created_at_idx (request_created_at) | ix_itcrm_analytics_gclid (gclid)"
"raw","itcrm_analytics","table",9,"gclid","text","YES",NULL,False,"ix_itcrm_analytics_gclid","idx_itcrm_analytics_analytic_id (analytic_id) | idx_itcrm_analytics_internet_request_id (internet_request_id) | idx_itcrm_analytics_request_created_at (request_created_at) | itcrm_internet_requests_pkey (id) [unique] | itcrm_ir_email_idx (email) | itcrm_ir_request_created_at_idx (request_created_at) | ix_itcrm_analytics_gclid (gclid)"
"raw","itcrm_docs_clients","table",1,"contract_id","bigint","NO",NULL,True,"itcrm_docs_clients_pkey","docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",2,"id_source","bigint","YES",NULL,False,"docs_clients_id_source_idx","docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",3,"external_user_id","bigint","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",4,"external_profile_id","bigint","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",5,"customer","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",6,"payment_doc","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",7,"type_contract","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",8,"short_contract","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",9,"short_contract_flag","integer","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",10,"payment_site","integer","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",11,"image","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",12,"gender","integer","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",13,"datebirth","date","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",14,"cpasport","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",15,"cpassissued","date","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",16,"cindnumber","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",17,"lpasport","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",18,"lpassissued","date","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",19,"lindnumber","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",20,"education","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",21,"work","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",22,"address","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",23,"stream","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",24,"special","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",25,"timeless","integer","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",26,"group_name","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",27,"okpo","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",28,"currentdate","date","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",29,"sum_total","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",30,"sum_semester","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",31,"sum_final","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",32,"sum2","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",33,"code1c","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",34,"other_code","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",35,"discount_sum","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",36,"promocode_id","bigint","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",37,"discount_description","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",38,"payment_form","text","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",39,"first_sum","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",40,"date_start_lesson","date","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",41,"total_cost_of_the_contract","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",42,"cost_diploma_design","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",43,"class_number","integer","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",44,"extension_status","integer","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",45,"extension_datetime","timestamp without time zone","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",46,"entrance_fee","numeric(18,2)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",47,"exchange_rate","numeric(18,6)","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",48,"customer_type","integer","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",49,"created_at","timestamp without time zone","YES",NULL,False,"docs_clients_created_at_idx","docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",50,"updated_at","timestamp without time zone","YES",NULL,False,"docs_clients_updated_at_idx","docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",51,"created_by","bigint","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",52,"updated_by","bigint","YES",NULL,False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",53,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_docs_clients","table",54,"date_key","date","YES",NULL,False,"docs_clients_date_key_idx","docs_clients_created_at_idx (created_at) | docs_clients_date_key_idx (date_key) | docs_clients_id_source_idx (id_source) | docs_clients_updated_at_idx (updated_at) | itcrm_docs_clients_pkey (contract_id) [unique]"
"raw","itcrm_internet_request","table",1,"request_id","integer","NO",NULL,True,"itcrm_internet_request_pkey","itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",2,"phone","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",3,"request_type","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",4,"form_request","integer","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",5,"comment","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",6,"fio","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",7,"email","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",8,"analytic_info","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",9,"created_date","timestamp without time zone","YES",NULL,False,"itcrm_ir_created_date_idx","itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",10,"date_no_answer","date","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",11,"no_active","integer","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",12,"form_name","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",13,"landing_path","text","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",14,"event_date","timestamp without time zone","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",15,"id_form","integer","YES",NULL,False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",16,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request","table",17,"date_key","date","YES",NULL,False,"itcrm_ir_date_key_idx","itcrm_internet_request_pkey (request_id) [unique] | itcrm_ir_created_date_idx (created_date) | itcrm_ir_date_key_idx (date_key)"
"raw","itcrm_internet_request_relation","table",1,"id","bigint","NO",NULL,True,"itcrm_internet_request_relation_pkey","itcrm_internet_request_relation_pkey (id) [unique] | itcrm_irr_id_request_idx (id_request) | itcrm_irr_id_source_idx (id_source)"
"raw","itcrm_internet_request_relation","table",2,"id_request","bigint","YES",NULL,False,"itcrm_irr_id_request_idx","itcrm_internet_request_relation_pkey (id) [unique] | itcrm_irr_id_request_idx (id_request) | itcrm_irr_id_source_idx (id_source)"
"raw","itcrm_internet_request_relation","table",3,"id_source","bigint","YES",NULL,False,"itcrm_irr_id_source_idx","itcrm_internet_request_relation_pkey (id) [unique] | itcrm_irr_id_request_idx (id_request) | itcrm_irr_id_source_idx (id_source)"
"raw","itcrm_internet_request_relation","table",4,"request","integer","YES",NULL,False,NULL,"itcrm_internet_request_relation_pkey (id) [unique] | itcrm_irr_id_request_idx (id_request) | itcrm_irr_id_source_idx (id_source)"
"raw","itcrm_internet_request_relation","table",5,"relation_date","date","YES",NULL,False,NULL,"itcrm_internet_request_relation_pkey (id) [unique] | itcrm_irr_id_request_idx (id_request) | itcrm_irr_id_source_idx (id_source)"
"raw","itcrm_internet_request_relation","table",6,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_internet_request_relation_pkey (id) [unique] | itcrm_irr_id_request_idx (id_request) | itcrm_irr_id_source_idx (id_source)"
"raw","itcrm_new_form","table",1,"form_relation_id","bigint","NO",NULL,True,"itcrm_new_form_pkey","itcrm_new_form_id_form_idx (id_form) | itcrm_new_form_id_source_idx (id_source) | itcrm_new_form_pkey (form_relation_id) [unique]"
"raw","itcrm_new_form","table",2,"id_source","bigint","YES",NULL,False,"itcrm_new_form_id_source_idx","itcrm_new_form_id_form_idx (id_form) | itcrm_new_form_id_source_idx (id_source) | itcrm_new_form_pkey (form_relation_id) [unique]"
"raw","itcrm_new_form","table",3,"id_form","integer","YES",NULL,False,"itcrm_new_form_id_form_idx","itcrm_new_form_id_form_idx (id_form) | itcrm_new_form_id_source_idx (id_source) | itcrm_new_form_pkey (form_relation_id) [unique]"
"raw","itcrm_new_form","table",4,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_new_form_id_form_idx (id_form) | itcrm_new_form_id_source_idx (id_source) | itcrm_new_form_pkey (form_relation_id) [unique]"
"raw","itcrm_new_form_name","table",1,"id_form","integer","NO",NULL,True,"itcrm_new_form_name_pkey","itcrm_new_form_name_pkey (id_form) [unique] | new_form_name_sort_idx (sort_form)"
"raw","itcrm_new_form_name","table",2,"name_form","text","YES",NULL,False,NULL,"itcrm_new_form_name_pkey (id_form) [unique] | new_form_name_sort_idx (sort_form)"
"raw","itcrm_new_form_name","table",3,"short_form","integer","YES",NULL,False,NULL,"itcrm_new_form_name_pkey (id_form) [unique] | new_form_name_sort_idx (sort_form)"
"raw","itcrm_new_form_name","table",4,"sort_form","integer","YES",NULL,False,"new_form_name_sort_idx","itcrm_new_form_name_pkey (id_form) [unique] | new_form_name_sort_idx (sort_form)"
"raw","itcrm_new_form_name","table",5,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_new_form_name_pkey (id_form) [unique] | new_form_name_sort_idx (sort_form)"
"raw","itcrm_new_payment","table",1,"payment_id","bigint","NO",NULL,True,"itcrm_new_payment_pkey","itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_payment","table",2,"id_source","bigint","YES",NULL,False,"new_payment_id_source_idx","itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_payment","table",3,"payment","integer","YES",NULL,False,NULL,"itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_payment","table",4,"reissuance","integer","YES",NULL,False,NULL,"itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_payment","table",5,"date_payment","date","YES",NULL,False,"new_payment_date_payment_idx","itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_payment","table",6,"date_fail","date","YES",NULL,False,NULL,"itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_payment","table",7,"date_prepayment","date","YES",NULL,False,"new_payment_date_prep_idx","itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_payment","table",8,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_new_payment_pkey (payment_id) [unique] | new_payment_date_payment_idx (date_payment) | new_payment_date_prep_idx (date_prepayment) | new_payment_id_source_idx (id_source)"
"raw","itcrm_new_result","table",1,"result_id","bigint","NO",NULL,True,"itcrm_new_result_pkey","itcrm_new_result_id_result_idx (id_result) | itcrm_new_result_id_source_idx (id_source) | itcrm_new_result_pkey (result_id) [unique]"
"raw","itcrm_new_result","table",2,"id_source","bigint","YES",NULL,False,"itcrm_new_result_id_source_idx","itcrm_new_result_id_result_idx (id_result) | itcrm_new_result_id_source_idx (id_source) | itcrm_new_result_pkey (result_id) [unique]"
"raw","itcrm_new_result","table",3,"id_result","integer","YES",NULL,False,"itcrm_new_result_id_result_idx","itcrm_new_result_id_result_idx (id_result) | itcrm_new_result_id_source_idx (id_source) | itcrm_new_result_pkey (result_id) [unique]"
"raw","itcrm_new_result","table",4,"load_timestamp","timestamp with time zone","NO","now()",False,NULL,"itcrm_new_result_id_result_idx (id_result) | itcrm_new_result_id_source_idx (id_source) | itcrm_new_result_pkey (result_id) [unique]"
"raw","itcrm_new_result_name","table",1,"id_result","integer","NO",NULL,True,"itcrm_new_result_name_pkey","itcrm_new_result_name_pkey (id_result) [unique] | new_result_name_sort_idx (sort_result) | new_result_name_type_idx (id_type) | new_result_name_vis_idx (visibility)"
"raw","itcrm_new_result_name","table",2,"name_result","text","YES",NULL,False,NULL,"itcrm_new_result_name_pkey (id_result) [unique] | new_result_name_sort_idx (sort_result) | new_result_name_type_idx (id_type) | new_result_name_vis_idx (visibility)"
"raw","itcrm_new_result_name","table",3,"img_result","text","YES",NULL,False,NULL,"itcrm_new_result_name_pkey (id_result) [unique] | new_result_name_sort_idx (sort_result) | new_result_name_type_idx (id_type) | new_result_name_vis_idx (visibility)"
